GG,RGD1,T1x
8626,[],6512
8627,[],
8628,"['MR_340244_1', 'MR_340244_2']",6513
8629,[],
8630,[],
8631,[],6514
8632,[],6515
8633,[],6516
8634,[],6517
8635,[],6518
8636,[],6519
8637,[],6520
8638,[],6521
8639,[],
8640,[],6522
8641,[],6523
8642,[],6524
8643,[],6525
8644,[],9714
8645,['MR_65472_0'],9715
8646,[],6526
8647,[],9716
8648,[],6527
8649,[],6528
8650,[],6529
8651,[],
8652,[],6530
8653,[],6531
8654,[],6532
8655,[],9717
8656,[],6533
8657,[],6534
8658,[],6535
8659,[],6536
8660,[],6537
8661,[],
8662,[],6538
8663,[],
8664,[],6539
8665,[],6540
8666,[],6541
8667,[],6542
8668,[],6543
8669,[],6544
8670,[],
8671,[],9718
8672,[],6545
8673,[],9719
8674,[],9720
8675,[],6546
8676,[],
8677,[],9721
8678,[],6547
8679,[],6548
8680,[],6549
8681,[],6550
8682,[],
8683,[],6551
8684,[],
8685,[],
8686,[],
8687,[],
8688,[],6552
8689,[],6553
8690,[],6554
8691,[],6555
8692,[],6556
8693,[],6557
8694,[],6558
8695,[],6559
8696,[],6560
8697,[],6561
8698,[],6562
8699,[],6563
8700,[],6564
8701,[],6565
8702,[],6566
8703,[],6567
8704,[],9722
8705,[],
8706,[],6568
8707,[],6569
8708,[],9723
8709,[],
8710,[],6570
8711,[],
8712,[],6571
8713,[],6572
8714,"['MR_115994_0', 'MR_115994_2']",6573
8715,[],6574
8716,[],6575
8717,[],
8718,[],6576
8719,[],
8720,[],6577
8721,[],6578
8722,[],6579
8723,[],
8724,[],6580
8725,[],6581
8726,[],
8727,[],9724
8728,[],6582
8729,[],
8730,[],6583
8731,[],9725
8732,[],9726
8733,[],6584
8734,[],6585
8735,[],6586
8736,[],
8737,[],
8738,[],6587
8739,[],6588
8740,[],
8741,['MR_98437_0'],
8742,[],9727
8743,[],9728
8744,[],
8745,[],6589
8746,[],
8747,[],6590
8748,[],
8749,['MR_245242_2'],
8750,[],
8751,[],6591
8752,[],6592
8753,[],6593
8754,[],9729
8755,[],6594
8756,[],6595
8757,[],6596
8758,[],6597
8759,[],6598
8760,[],
8761,[],9730
8762,[],6599
8763,[],6600
8764,[],9731
8765,[],6601
8766,[],6602
8767,[],6603
8768,[],6604
8769,[],6605
8770,[],
8771,[],
8772,[],6606
8773,[],6607
8774,[],6608
8775,[],9732
8776,['MR_117032_2'],9733
8777,[],6609
8778,[],9734
8779,[],6610
8780,[],9735
8781,[],6611
8782,[],6612
8783,[],6613
8784,[],6614
8785,[],6615
8786,[],6616
8787,[],6617
8788,[],6618
8789,[],6619
8790,[],6620
8791,[],6621
8792,[],6622
8793,[],6623
8794,[],6624
8795,[],6625
8796,[],6626
8797,[],6627
8798,[],6628
8799,[],6629
8800,[],6630
8801,[],6631
8802,[],6632
8803,[],6633
8804,[],6634
8805,[],6635
8806,[],6636
8807,[],6637
8808,[],6638
8809,[],6639
8810,[],6640
8811,[],6641
8812,[],6642
8813,[],6643
8814,[],6644
8815,[],9736
8816,[],6645
8817,[],6646
8818,[],
8819,[],6647
8820,[],6648
8821,[],6649
8822,[],6650
8823,[],
8824,[],6651
8825,[],6652
8826,[],6653
8827,[],6654
8828,[],6655
8829,[],6656
8830,"['MR_216387_1', 'MR_216387_0']",9737
8831,[],6657
8832,[],
8833,[],6658
8834,[],6659
8835,[],6660
8836,[],
8837,[],6661
8838,[],6662
8839,[],6663
8840,[],6664
8841,[],
8842,[],6665
8843,[],6666
8844,[],6667
8845,[],6668
8846,[],6669
8847,[],6670
8848,[],6671
8849,[],
8850,[],6672
8851,[],6673
8852,[],
8853,[],
8854,[],6674
8855,[],6675
8856,[],
8857,[],6676
8858,[],6677
8859,[],9738
8860,[],6678
8861,[],6679
8862,[],6680
8863,[],6681
8864,[],6682
8865,[],6683
8866,[],6684
8867,[],6685
8868,[],6686
8869,[],
8870,[],6687
8871,[],6688
8872,[],9739
8873,[],6689
8874,[],
8875,[],6690
8876,[],6691
8877,[],6692
8878,[],6693
8879,[],6694
8880,[],6695
8881,[],6696
8882,[],9740
8883,[],6697
8884,[],6698
8885,[],6699
8886,[],6700
8887,[],6701
8888,[],6702
8889,[],6703
8890,[],
8891,[],6704
8892,[],6705
8893,[],6706
8894,[],6707
8895,[],6708
8896,[],6709
8897,[],6710
8898,[],6711
8899,[],6712
8900,[],9741
8901,[],6713
8902,[],6714
8903,[],6715
8904,[],6716
8905,[],6717
8906,[],6718
8907,[],6719
8908,[],6720
8909,['MR_43795_0'],
8910,[],6721
8911,[],9742
8912,[],6722
8913,[],6723
8914,[],6724
8915,[],6725
8916,[],6726
8917,[],6727
8918,[],6728
8919,[],
8920,[],6729
8921,[],6730
8922,[],
8923,[],
8924,[],9743
8925,[],6731
8926,[],6732
8927,[],
8928,[],9744
8929,[],6733
8930,[],6734
8931,[],6735
8932,[],9745
8933,[],6736
8934,[],6737
8935,[],6738
8936,[],6739
8937,[],6740
8938,[],6741
8939,[],6742
8940,[],6743
8941,[],6744
8942,[],6745
8943,[],6746
8944,[],6747
8945,[],9746
8946,[],
8947,[],6748
8948,[],
8949,[],6749
8950,[],6750
8951,[],6751
8952,[],9747
8953,[],6752
8954,[],6753
8955,[],6754
8956,[],6755
8957,[],6756
8958,[],6757
8959,[],
8960,[],6758
8961,[],
8962,[],9748
8963,[],9749
8964,[],6759
8965,[],6760
8966,[],
8967,[],6761
8968,[],6762
8969,[],
8970,[],6763
8971,[],
8972,[],9750
8973,[],6764
8974,[],
8975,[],6765
8976,[],6766
8977,[],9751
8978,[],6767
8979,[],6768
8980,[],
8981,[],6769
8982,[],6770
8983,[],6771
8984,[],6772
8985,[],6773
8986,[],6774
8987,[],6775
8988,[],
8989,[],6776
8990,[],
8991,[],
8992,[],
8993,[],
8994,[],6777
8995,[],
8996,[],6778
8997,[],
8998,[],6779
8999,[],6780
9000,[],
9001,[],6781
9002,[],6782
9003,[],6783
9004,[],9752
9005,[],6784
9006,[],6785
9007,[],6786
9008,[],6787
9009,[],6788
9010,[],6789
9011,[],6790
9012,[],6791
9013,[],6792
9014,[],6793
9015,[],6794
9016,[],6795
9017,[],6796
9018,[],6797
9019,[],6798
9020,[],9753
9021,[],6799
9022,[],6800
9023,[],6801
9024,[],6802
9025,[],9754
9026,[],6803
9027,[],6804
9028,[],6805
9029,[],
9030,[],
9031,[],6806
9032,[],6807
9033,[],9755
9034,[],6808
9035,[],6809
9036,[],6810
9037,[],6811
9038,[],6812
9039,[],6813
9040,[],6814
9041,[],6815
9042,[],6816
9043,[],6817
9044,[],6818
9045,[],6819
9046,[],6820
9047,[],6821
9048,[],9756
9049,[],6822
9050,[],6823
9051,[],6824
9052,[],6825
9053,[],6826
9054,[],6827
9055,[],
9056,[],6828
9057,[],6829
9058,[],
9059,[],9757
9060,[],6830
9061,[],6831
9062,[],6832
9063,[],6833
9064,[],6834
9065,[],6835
9066,['MR_139588_2'],
9067,[],6836
9068,[],6837
9069,[],6838
9070,[],6839
9071,[],6840
9072,[],6841
9073,[],6842
9074,['MR_31544_0'],9758
9075,[],9759
9076,[],6843
9077,[],6844
9078,[],6845
9079,[],6846
9080,[],6847
9081,[],6848
9082,[],6849
9083,[],6850
9084,[],6851
9085,[],6852
9086,[],6853
9087,[],6854
9088,[],6855
9089,[],6856
9090,[],6857
9091,[],6858
9092,[],9760
9093,[],6859
9094,[],9761
9095,[],6860
9096,[],6861
9097,[],6862
9098,[],6863
9099,[],6864
9100,[],6865
9101,[],6866
9102,[],6867
9103,[],
9104,[],6868
9105,[],9762
9106,[],6869
9107,[],9763
9108,[],6870
9109,[],9764
9110,[],6871
9111,[],6872
9112,[],6873
9113,[],6874
9114,[],6875
9115,[],6876
9116,[],6877
9117,[],6878
9118,[],
9119,[],6879
9120,[],
9121,[],6880
9122,[],6881
9123,[],6882
9124,[],6883
9125,[],
9126,[],6884
9127,[],6885
9128,[],6886
9129,[],9765
9130,[],6887
9131,[],6888
9132,[],
9133,[],6889
9134,[],6890
9135,[],6891
9136,[],9766
9137,[],6892
9138,[],
9139,['MR_177959_0'],6893
9140,[],6894
9141,[],6895
9142,[],6896
9143,[],6897
9144,[],6898
9145,[],6899
9146,[],6900
9147,[],9767
9148,[],
9149,"['MR_177961_1', 'MR_177960_1', 'MR_349724_1', 'MR_177961_0']",6901
9150,[],6902
9151,[],6903
9152,[],
9153,[],6904
9154,[],6905
9155,[],6906
9156,[],6907
9157,[],
9158,[],6908
9159,[],6909
9160,[],9768
9161,[],9769
9162,[],6910
9163,[],9770
9164,[],
9165,[],6911
9166,[],
9167,[],6912
9168,[],9771
9169,[],6913
9170,[],
9171,[],6914
9172,[],
9173,[],6915
9174,[],6916
9175,[],6917
9176,[],6918
9177,[],6919
9178,[],6920
9179,[],6921
9180,[],
9181,[],6922
9182,[],6923
9183,[],6924
9184,[],6925
9185,[],6926
9186,[],6927
9187,[],6928
9188,[],6929
9189,[],6930
9190,[],6931
9191,[],6932
9192,[],6933
9193,[],6934
9194,[],6935
9195,[],6936
9196,[],6937
9197,[],
9198,[],6938
9199,[],6939
9200,[],6940
9201,[],6941
9202,[],6942
9203,[],6943
9204,[],6944
9205,[],
9206,[],6945
9207,[],
9208,[],6946
9209,[],9772
9210,[],6947
9211,[],6948
9212,[],6949
9213,[],6950
9214,[],6951
9215,[],9773
9216,[],6952
9217,[],
9218,[],6953
9219,[],9774
9220,[],9775
9221,[],6954
9222,[],6955
9223,[],9776
9224,[],
9225,[],6956
9226,[],6957
9227,[],6958
9228,[],6959
9229,[],6960
9230,[],6961
9231,[],9777
9232,[],
9233,[],6962
9234,[],6963
9235,[],6964
9236,[],6965
9237,[],
9238,[],6966
9239,['MR_610534_1'],6967
9240,[],6968
9241,[],6969
9242,['MR_133045_1'],6970
9243,[],6971
9244,[],6972
9245,[],9778
9246,[],6973
9247,[],
9248,[],6974
9249,[],
9250,[],6975
9251,[],6976
9252,[],6977
9253,[],6978
9254,[],
9255,[],6979
9256,[],6980
9257,[],
9258,[],6981
9259,[],
9260,[],6982
9261,[],
9262,[],6983
9263,[],6984
9264,[],
9265,[],6985
9266,[],6986
9267,[],6987
9268,[],6988
9269,[],6989
9270,[],
9271,[],6990
9272,[],6991
9273,[],6992
9274,[],6993
9275,[],6994
9276,[],
9277,[],9779
9278,[],
9279,[],6995
9280,[],6996
9281,[],9780
9282,[],6997
9283,[],6998
9284,[],6999
9285,[],7000
9286,[],7001
9287,[],
9288,[],7002
9289,[],7003
9290,[],
9291,[],7004
9292,[],9781
9293,[],7005
9294,[],9782
9295,[],7006
9296,[],
9297,[],7007
9298,[],7008
9299,[],9783
9300,[],7009
9301,[],7010
9302,[],
9303,[],7011
9304,['MR_325387_0'],
9305,[],7012
9306,[],7013
9307,[],9784
9308,[],7014
9309,[],7015
9310,[],
9311,[],7016
9312,[],7017
9313,[],9785
9314,[],7018
9315,[],7019
9316,[],7020
9317,[],7021
9318,[],7022
9319,[],7023
9320,[],7024
9321,[],7025
9322,[],7026
9323,[],7027
9324,[],
9325,[],7028
9326,[],7029
9327,[],7030
9328,[],7031
9329,[],9786
9330,[],7032
9331,[],7033
9332,[],7034
9333,[],
9334,[],7035
9335,[],9787
9336,[],7036
9337,[],7037
9338,[],7038
9339,[],7039
9340,[],9788
9341,[],9789
9342,[],7040
9343,[],9790
9344,[],7041
9345,[],7042
9346,[],7043
9347,[],9791
9348,[],7044
9349,[],
9350,[],7045
9351,[],7046
9352,[],7047
9353,[],7048
9354,[],
9355,[],7049
9356,[],7050
9357,[],
9358,[],7051
9359,[],9792
9360,[],7052
9361,[],9793
9362,[],7053
9363,[],9794
9364,[],7054
9365,[],
9366,[],7055
9367,[],7056
9368,[],7057
9369,[],7058
9370,[],7059
9371,[],7060
9372,[],7061
9373,[],7062
9374,[],7063
9375,[],7064
9376,[],7065
9377,[],7066
9378,[],7067
9379,[],7068
9380,[],
9381,[],
9382,[],7069
9383,[],7070
9384,[],7071
9385,[],7072
9386,[],7073
9387,[],
9388,[],
9389,[],
9390,[],7074
9391,[],
9392,[],7075
9393,[],
9394,[],7076
9395,[],
9396,[],7077
9397,[],7078
9398,[],7079
9399,[],7080
9400,[],7081
9401,[],7082
9402,[],
9403,[],
9404,[],7083
9405,[],7084
9406,[],7085
9407,[],7086
9408,[],7087
9409,[],7088
9410,[],9795
9411,[],7089
9412,[],7090
9413,[],9796
9414,[],7091
9415,[],7092
9416,[],7093
9417,[],7094
9418,[],7095
9419,[],7096
9420,[],7097
9421,[],7098
9422,[],7099
9423,[],
9424,[],9797
9425,[],
9426,[],7100
9427,[],
9428,[],7101
9429,[],7102
9430,[],
9431,[],7103
9432,[],7104
9433,[],7105
9434,[],7106
9435,[],7107
9436,[],9798
9437,[],
9438,[],
9439,[],7108
9440,[],7109
9441,[],7110
9442,[],7111
9443,[],7112
9444,[],7113
9445,[],7114
9446,[],7115
9447,[],7116
9448,[],7117
9449,[],7118
9450,[],
9451,[],9799
9452,[],7119
9453,[],7120
9454,[],7121
9455,[],7122
9456,[],7123
9457,[],7124
9458,[],
9459,[],7125
9460,[],7126
9461,[],7127
9462,[],7128
9463,[],7129
9464,[],7130
9465,[],7131
9466,[],7132
9467,[],7133
9468,[],
9469,[],7134
9470,[],7135
9471,[],7136
9472,[],7137
9473,[],7138
9474,[],7139
9475,[],9800
9476,[],7140
9477,[],9801
9478,[],7141
9479,[],7142
9480,[],7143
9481,[],7144
9482,[],7145
9483,[],
9484,[],7146
9485,[],7147
9486,[],
9487,[],7148
9488,[],7149
9489,[],7150
9490,[],
9491,[],7151
9492,[],
9493,[],7152
9494,[],7153
9495,[],7154
9496,[],7155
9497,[],7156
9498,[],7157
9499,[],7158
9500,[],7159
9501,[],
9502,[],7160
9503,[],7161
9504,[],9802
9505,[],7162
9506,[],7163
9507,[],
9508,[],
9509,[],
9510,[],9803
9511,[],
9512,[],7164
9513,[],7165
9514,[],7166
9515,[],7167
9516,[],7168
9517,[],7169
9518,[],7170
9519,[],7171
9520,[],7172
9521,[],7173
9522,[],
9523,[],
9524,[],7174
9525,[],
9526,[],7175
9527,[],9804
9528,[],7176
9529,[],7177
9530,[],7178
9531,[],9805
9532,[],7179
9533,[],7180
9534,['MR_393808_0'],7181
9535,[],7182
9536,[],7183
9537,[],7184
9538,[],7185
9539,[],7186
9540,[],7187
9541,[],7188
9542,[],7189
9543,[],7190
9544,[],7191
9545,[],9806
9546,[],7192
9547,[],7193
9548,[],7194
9549,[],7195
9550,[],7196
9551,[],7197
9552,[],7198
9553,[],7199
9554,[],7200
9555,[],7201
9556,[],
9557,[],7202
9558,[],7203
9559,[],7204
9560,[],
9561,[],7205
9562,[],7206
9563,[],7207
9564,[],9807
9565,[],9808
9566,[],7208
9567,[],7209
9568,[],7210
9569,[],7211
9570,[],7212
9571,[],9809
9572,[],7213
9573,[],7214
9574,[],
9575,[],7215
9576,[],7216
9577,[],7217
9578,[],9810
9579,[],7218
9580,[],7219
9581,[],7220
9582,[],7221
9583,[],7222
9584,[],7223
9585,[],7224
9586,[],7225
9587,[],7226
9588,['MR_93496_1'],
9589,[],7227
9590,[],7228
9591,[],7229
9592,[],7230
9593,[],
9594,[],7231
9595,[],7232
9596,[],7233
9597,[],7234
9598,[],
9599,[],7235
9600,[],7236
9601,[],7237
9602,[],7238
9603,[],7239
9604,[],7240
9605,[],
9606,[],7241
9607,[],
9608,[],7242
9609,[],7243
9610,[],7244
9611,[],7245
9612,[],7246
9613,[],7247
9614,[],7248
9615,[],7249
9616,[],7250
9617,[],7251
9618,[],9811
9619,[],9812
9620,[],7252
9621,[],7253
9622,[],7254
9623,[],7255
9624,[],9813
9625,[],7256
9626,[],9814
9627,[],7257
9628,[],7258
9629,[],7259
9630,[],7260
9631,[],7261
9632,[],7262
9633,[],7263
9634,[],9815
9635,[],9816
9636,[],7264
9637,[],9817
9638,[],7265
9639,[],7266
9640,[],7267
9641,[],7268
9642,[],7269
9643,[],9818
9644,[],7270
9645,[],
9646,[],7271
9647,[],9819
9648,[],7272
9649,[],7273
9650,[],
9651,[],7274
9652,[],7275
9653,[],9820
9654,[],7276
9655,[],7277
9656,[],7278
9657,[],
9658,[],7279
9659,[],
9660,[],7280
9661,[],7281
9662,[],7282
9663,[],7283
9664,[],7284
9665,[],7285
9666,[],7286
9667,[],7287
9668,[],
9669,[],
9670,[],7288
9671,[],7289
9672,[],7290
9673,[],7291
9674,[],9821
9675,[],
9676,[],7292
9677,[],9822
9678,[],7293
9679,[],7294
9680,[],7295
9681,[],7296
9682,[],
9683,[],7297
9684,[],9823
9685,[],7298
9686,"['MR_312460_0', 'MR_312460_1']",7299
9687,[],7300
9688,[],
9689,[],7301
9690,[],7302
9691,[],7303
9692,[],
9693,[],7304
9694,[],7305
9695,[],7306
9696,[],7307
9697,[],7308
9698,[],7309
9699,[],7310
9700,[],7311
9701,[],7312
9702,[],
9703,[],7313
9704,[],7314
9705,[],7315
9706,[],9824
9707,[],7316
9708,[],7317
9709,[],7318
9710,[],7319
9711,[],7320
9712,[],9825
9713,[],9826
9714,[],7321
9715,[],7322
9716,['MR_33011_1'],7323
9717,[],9827
9718,"['MR_33005_0', 'MR_33005_2']",7324
9719,['MR_33010_1'],7325
9720,[],7326
9721,[],7327
9722,[],7328
9723,[],9828
9724,[],
9725,[],7329
9726,[],7330
9727,[],7331
9728,[],7332
9729,[],7333
9730,[],7334
9731,[],7335
9732,[],7336
9733,[],7337
9734,[],
9735,[],7338
9736,[],7339
9737,[],
9738,[],7340
9739,[],
9740,[],
9741,[],
9742,[],7341
9743,[],7342
9744,[],
9745,[],7343
9746,[],7344
9747,[],7345
9748,[],7346
9749,[],7347
9750,[],7348
9751,[],7349
9752,[],7350
9753,[],7351
9754,[],7352
9755,[],7353
9756,[],7354
9757,[],7355
9758,[],7356
9759,[],7357
9760,[],7358
9761,[],7359
9762,[],7360
9763,[],7361
9764,[],7362
9765,[],
9766,[],7363
9767,[],7364
9768,[],9829
9769,[],7365
9770,[],7366
9771,[],7367
9772,[],7368
9773,[],9830
9774,[],9831
9775,[],7369
9776,[],7370
9777,[],7371
9778,[],7372
9779,[],7373
9780,[],9832
9781,[],
9782,[],7374
9783,[],
9784,[],7375
9785,[],7376
9786,[],9833
9787,[],
9788,[],7377
9789,[],7378
9790,[],7379
9791,[],7380
9792,[],7381
9793,[],7382
9794,[],7383
9795,[],7384
9796,[],7385
9797,[],9834
9798,[],
9799,[],7386
9800,[],7387
9801,[],9835
9802,[],9836
9803,[],7388
9804,[],9837
9805,[],7389
9806,[],7390
9807,[],9838
9808,[],7391
9809,[],7392
9810,[],
9811,[],7393
9812,[],7394
9813,[],7395
9814,[],9839
9815,[],7396
9816,[],7397
9817,[],7398
9818,[],7399
9819,[],7400
9820,[],7401
9821,[],7402
9822,[],
9823,[],7403
9824,[],7404
9825,[],7405
9826,[],7406
9827,[],7407
9828,[],7408
9829,[],7409
9830,[],7410
9831,[],7411
9832,[],7412
9833,[],7413
9834,[],7414
9835,[],7415
9836,[],7416
9837,[],7417
9838,[],7418
9839,[],7419
9840,[],7420
9841,[],7421
9842,[],7422
9843,[],7423
9844,[],7424
9845,[],7425
9846,[],7426
9847,[],7427
9848,[],7428
9849,[],7429
9850,[],7430
9851,[],
9852,[],7431
9853,[],7432
9854,[],
9855,[],7433
9856,[],7434
9857,[],7435
9858,[],7436
9859,[],7437
9860,[],
9861,[],7438
9862,[],7439
9863,[],7440
9864,[],7441
9865,[],7442
9866,[],7443
9867,[],9840
9868,[],7444
9869,[],7445
9870,[],7446
9871,[],7447
9872,[],7448
9873,[],7449
9874,[],7450
9875,[],7451
9876,[],7452
9877,[],
9878,[],7453
9879,[],7454
9880,[],7455
9881,[],7456
9882,[],7457
9883,[],7458
9884,[],
9885,[],7459
9886,[],7460
9887,[],9841
9888,[],7461
9889,[],7462
9890,[],
9891,[],9842
9892,[],7463
9893,[],
9894,[],7464
9895,[],7465
9896,[],7466
9897,[],7467
9898,[],
9899,[],7468
9900,[],7469
9901,[],
9902,[],7470
9903,[],
9904,[],7471
9905,[],7472
9906,[],7473
9907,[],
9908,[],
9909,[],7474
9910,[],9843
9911,[],7475
9912,[],7476
9913,[],7477
9914,[],7478
9915,[],
9916,[],9844
9917,[],7479
9918,[],7480
9919,[],7481
9920,[],7482
9921,[],7483
9922,[],7484
9923,[],
9924,[],7485
9925,[],7486
9926,[],
9927,[],7487
9928,[],7488
9929,[],7489
9930,[],
9931,[],
9932,[],7490
9933,[],
9934,[],7491
9935,[],7492
9936,[],7493
9937,[],7494
9938,[],
9939,[],7495
9940,[],7496
9941,[],7497
9942,[],7498
9943,[],7499
9944,[],7500
9945,[],9845
9946,[],7501
9947,[],7502
9948,[],7503
9949,"['MR_220186_0', 'MR_220186_1', 'MR_280344_0']",
9950,['MR_129896_0'],
9951,[],7504
9952,[],9846
9953,[],7505
9954,[],7506
9955,[],
9956,[],7507
9957,[],7508
9958,[],9847
9959,[],7509
9960,[],7510
9961,[],7511
9962,[],9848
9963,[],7512
9964,[],7513
9965,[],7514
9966,[],
9967,[],7515
9968,[],
9969,[],7516
9970,[],7517
9971,[],
9972,['MR_357043_1'],7518
9973,[],9849
9974,[],7519
9975,[],7520
9976,[],9850
9977,[],9851
9978,[],
9979,[],7521
9980,[],7522
9981,[],7523
9982,[],7524
9983,[],7525
9984,[],7526
9985,[],7527
9986,[],
9987,[],
9988,[],
9989,[],7528
9990,[],7529
9991,[],7530
9992,[],7531
9993,[],7532
9994,[],7533
9995,[],
9996,[],7534
9997,[],7535
9998,[],7536
9999,[],7537
10000,[],7538
10001,[],7539
10002,[],7540
10003,[],
10004,[],7541
10005,[],7542
10006,[],
10007,[],
10008,[],
10009,[],7543
10010,[],7544
10011,[],9852
10012,[],7545
10013,[],7546
10014,[],7547
10015,[],7548
10016,[],7549
10017,[],7550
10018,[],9853
10019,[],7551
10020,[],7552
10021,[],
10022,[],7553
10023,[],7554
10024,[],
10025,[],
10026,[],
10027,[],7555
10028,[],7556
10029,[],7557
10030,[],9854
10031,[],7558
10032,[],7559
10033,[],7560
10034,[],7561
10035,[],7562
10036,[],7563
10037,[],7564
10038,[],7565
10039,['MR_8251_0'],
10040,[],7566
10041,[],7567
10042,[],7568
10043,['MR_8250_1'],9855
10044,[],7569
10045,[],9856
10046,[],7570
10047,[],
10048,[],7571
10049,[],7572
10050,[],9857
10051,[],9858
10052,[],
10053,[],7573
10054,[],7574
10055,[],7575
10056,[],
10057,[],7576
10058,[],
10059,[],7577
10060,[],7578
10061,[],9859
10062,[],
10063,[],7579
10064,[],
10065,[],7580
10066,[],7581
10067,['MR_529552_1'],
10068,[],7582
10069,[],9860
10070,[],
10071,[],7583
10072,[],7584
10073,[],7585
10074,[],
10075,[],
10076,[],7586
10077,[],7587
10078,[],7588
10079,[],7589
10080,[],7590
10081,[],7591
10082,[],7592
10083,[],
10084,[],7593
10085,[],9861
10086,[],
10087,[],7594
10088,['MR_156781_0'],7595
10089,[],
10090,[],7596
10091,[],
10092,[],7597
10093,[],7598
10094,[],
10095,[],7599
10096,[],7600
10097,[],7601
10098,[],7602
10099,[],7603
10100,[],9862
10101,[],7604
10102,[],7605
10103,[],7606
10104,[],7607
10105,[],7608
10106,[],7609
10107,[],7610
10108,[],7611
10109,[],9863
10110,[],7612
10111,[],9864
10112,[],9865
10113,[],
10114,[],7613
10115,[],7614
10116,[],7615
10117,[],9866
10118,[],7616
10119,[],7617
10120,[],9867
10121,[],
10122,[],7618
10123,[],
10124,[],
10125,[],7619
10126,[],
10127,[],7620
10128,[],
10129,[],
10130,[],7621
10131,[],9868
10132,[],7622
10133,[],7623
10134,[],7624
10135,[],7625
10136,[],7626
10137,[],7627
10138,[],7628
10139,[],7629
10140,[],7630
10141,[],7631
10142,[],7632
10143,[],
10144,[],7633
10145,[],7634
10146,[],7635
10147,[],7636
10148,[],
10149,[],9869
10150,[],7637
10151,[],7638
10152,[],7639
10153,[],7640
10154,[],
10155,[],7641
10156,[],7642
10157,[],7643
10158,[],7644
10159,[],7645
10160,[],7646
10161,[],9870
10162,[],
10163,[],7647
10164,[],
10165,[],7648
10166,[],7649
10167,['MR_480756_2'],
10168,[],7650
10169,[],7651
10170,[],9871
10171,[],
10172,[],9872
10173,[],7652
10174,[],7653
10175,[],7654
10176,[],7655
10177,[],7656
10178,[],9873
10179,[],7657
10180,[],7658
10181,[],
10182,[],7659
10183,[],7660
10184,[],7661
10185,[],7662
10186,[],7663
10187,[],9874
10188,[],7664
10189,[],7665
10190,[],7666
10191,[],9875
10192,[],7667
10193,[],7668
10194,[],7669
10195,[],9876
10196,[],
10197,[],7670
10198,[],
10199,[],7671
10200,[],7672
10201,[],
10202,[],7673
10203,[],
10204,[],7674
10205,[],7675
10206,[],7676
10207,[],7677
10208,[],7678
10209,[],7679
10210,[],
10211,[],7680
10212,[],
10213,"['MR_110155_0', 'MR_119007_0']",7681
10214,[],7682
10215,[],
10216,[],7683
10217,[],9877
10218,[],7684
10219,[],7685
10220,[],7686
10221,[],7687
10222,[],7688
10223,[],9878
10224,[],7689
10225,[],9879
10226,[],7690
10227,[],
10228,[],
10229,[],
10230,[],7691
10231,[],
10232,[],7692
10233,[],7693
10234,[],
10235,[],
10236,[],7694
10237,[],7695
10238,[],9880
10239,"['MR_87817_1', 'MR_334993_0']",
10240,[],7696
10241,[],7697
10242,[],7698
10243,[],
10244,"['MR_45467_0', 'MR_87817_2']",
10245,[],7699
10246,[],9881
10247,[],7700
10248,[],7701
10249,[],7702
10250,[],9882
10251,[],7703
10252,[],7704
10253,[],7705
10254,[],
10255,[],7706
10256,[],
10257,[],7707
10258,[],
10259,[],7708
10260,[],7709
10261,[],9883
10262,[],7710
10263,[],9884
10264,[],7711
10265,[],7712
10266,[],
10267,[],7713
10268,[],7714
10269,[],7715
10270,[],7716
10271,[],9885
10272,[],7717
10273,[],7718
10274,[],
10275,[],7719
10276,[],7720
10277,[],7721
10278,[],
10279,[],7722
10280,[],
10281,[],7723
10282,[],7724
10283,[],7725
10284,[],9886
10285,[],
10286,[],7726
10287,[],7727
10288,[],7728
10289,[],7729
10290,[],7730
10291,[],
10292,[],7731
10293,[],
10294,[],
10295,[],7732
10296,[],7733
10297,[],9887
10298,[],9888
10299,[],7734
10300,[],7735
10301,[],7736
10302,[],7737
10303,[],
10304,[],7738
10305,[],7739
10306,[],7740
10307,[],
10308,[],7741
10309,[],
10310,[],7742
10311,[],
10312,[],7743
10313,[],7744
10314,[],9889
10315,[],7745
10316,[],7746
10317,[],7747
10318,[],7748
10319,[],7749
10320,[],7750
10321,[],9890
10322,[],
10323,[],
10324,[],
10325,[],7751
10326,[],9891
10327,[],
10328,[],7752
10329,[],7753
10330,[],7754
10331,[],7755
10332,[],9892
10333,[],7756
10334,[],
10335,[],7757
10336,[],9893
10337,[],7758
10338,[],
10339,[],7759
10340,[],7760
10341,[],
10342,[],7761
10343,[],7762
10344,"['MR_395537_2', 'MR_395537_0']",7763
10345,[],
10346,[],7764
10347,[],7765
10348,[],
10349,[],
10350,[],7766
10351,[],7767
10352,[],9894
10353,[],7768
10354,[],7769
10355,[],7770
10356,[],9895
10357,[],7771
10358,[],7772
10359,[],
10360,[],
10361,[],7773
10362,[],7774
10363,[],7775
10364,[],
10365,[],9896
10366,[],7776
10367,[],7777
10368,[],7778
10369,[],7779
10370,[],7780
10371,[],7781
10372,[],
10373,[],
10374,[],7782
10375,[],7783
10376,[],7784
10377,[],7785
10378,[],
10379,[],7786
10380,[],7787
10381,[],7788
10382,[],7789
10383,[],
10384,[],7790
10385,[],7791
10386,[],9897
10387,[],7792
10388,[],7793
10389,[],7794
10390,[],7795
10391,[],7796
10392,[],9898
10393,[],7797
10394,[],7798
10395,[],9899
